ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2,2048.0,0.0,2052.37082813,2078.37405469,-3.26737972917,0.0,0.0,1.07041298841,-4.26489869116,2080.10959375,2080.25244531,-2.83993338065,-4.50841587576,0.550977468026,0.0,0.0,-1.24228717765,-1.8270865374,-5.7984352461,-3.50020730225,2081.00934375,2057.92710937,-3.00226142653,-6.20464184409,-2.13126547381,-1.02518882301,1.23667968433,0.0,0.0,-0.662047282165,0.151780623017,-4.13090676715,-3.73474767298,-3.69685266673,-4.61696002272,2048.0,0.0,-1.8097709791,-0.686734588501,-2.98963089804,-1.16296409029,-1.71282558351,0.0863805111612,0.315293689925,-2.06947074542,-1.53765444523,-1.64633241184,0.682140783694,0.0,0.0,1.04026456056,-0.337376114122,0.460067882285,-0.343546309094,0.407069980323,-1.3766650956,0.577277167552,0.0,0.0,-0.595010267283,-0.494196690771,-0.815380211142,0.0,0.0
ukbench00476.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3363.73960156,185.555545393,2090.89685156,1649.48010156,175.055279688,165.324091321,-255.38270526,819.225469606,-36.9297113874,1617.04059375,1628.12973437,18.186478493,753.162809177,-153.252240248,100.168475934,44.2565843609,129.456396869,1.07067511372,737.040031549,25.5361173603,1677.23214844,2046.40460937,-22.8271836004,726.386722688,-13.1259681566,427.010443829,-86.7309402472,-66.4720371349,29.5512886895,-36.1974371884,53.0514161358,447.519518066,-17.6053919711,747.03657231,124.884337391,3242.49595312,223.519099656,820.701364363,-10.4175943935,449.948639781,-5.93311018301,150.222523607,20.0833534536,30.0173572501,184.657920349,-11.847645333,415.227989825,-105.284689696,228.696051898,-290.86970641,161.747925109,45.5434958583,191.400190964,-0.982265394846,-1.99704235192,150.523907285,-69.540890514,90.0159638275,29.3467073372,-41.2956104897,29.4626005732,18.9202056045,-42.2936267839,32.3999780625
1,2047.70355469,-0.15196006423,2049.72414063,2049.71323437,-0.483902322647,0.588847430824,0.082772322249,-0.523433749968,0.0,2050.59166406,2054.10538281,0.488029386176,-0.527607391152,0.113539519127,-1.03266868693,0.616848072574,-0.411525098107,0.0,-0.863767879056,-0.730387591701,2053.52339844,2055.57670312,-0.246485269053,-2.48689429712,-0.861550907369,-0.403813214775,0.570801708425,0.873843940208,-1.34545323002,-0.228618198175,0.0,-1.0249568036,0.171373130603,-2.70961007533,-0.659402516779,2048.28553906,0.0511566722161,-3.74388906257,0.0578336114758,-1.0249568036,0.171373130603,-0.218542137024,0.323333194833,0.0,0.593021072008,0.861550907369,-0.613431705494,1.34958029355,-0.424238742608,0.0325839958879,-0.823050196214,0.290749198945,-0.0792999037999,0.730387591701,0.488029386176,0.458383548504,-0.901760722304,0.621143588827,-0.426068711172,0.659906512904,0.164696191343,0.131163315669,-0.496595534935,0.817286977478
2,2048.87842969,-0.436534267639,2055.19160937,2057.68404687,-0.611610858412,-0.413471196429,0.800808273452,-3.93611210402,7.10025549143e-14,2057.54119531,2056.96978906,-0.0793640758653,-2.98229756656,0.143504173274,-0.419120971733,-0.262280906563,-0.52013228028,-8.91715832047e-14,-2.92763064031,0.118776733289,2056.23421094,2055.07007812,0.730387591701,-2.66367537075,0.140106709783,-2.28255173821,0.721444197587,0.624918647994,-0.471504148629,1.06740389321,-1.12411929182e-14,-2.18154042967,-0.0278689573287,-2.94516893239,0.107233033194,2049.61400781,-0.63153355945,-3.09468485926,-0.171373130603,-2.18154042967,-0.0278689573286,-1.2353080991,0.40866531031,5.51051074322e-14,-1.36728573388,-0.140106709783,-1.66140814939,-0.219470785648,-1.01574606215,1.27021621768,-1.04026456056,-0.861550907369,-1.25795188137,-0.118776733289,-0.0793640758654,-0.578366307121,0.146645690617,-0.101011308547,-0.782983989015,0.155886193386,-0.488029386176,-0.0213299764939,0.530069647384,-0.00894339411404
ukbench00477.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3758.28516406,-1.4281724804,3564.09144531,3015.44413281,-55.2068033255,-0.657315599659,0.335096586782,-59.0141394778,27.8300971294,2958.11583594,2960.43461719,25.9447327536,63.978038346,47.8983170751,1.21456085785,1.68464430441,72.871148976,-10.089459137,115.251308124,1.35130971844,2906.28585156,3476.16854687,-43.376009423,134.639547975,83.9015067302,37.9403943931,63.7513937192,1.58690023546,0.954274342668,45.3970266232,22.8256862926,53.8972753766,118.180013457,93.6254860072,-28.8607249742,3758.28516406,-1.4281724804,-16.025371404,100.884476921,72.7156738724,7.38074566087,35.9469968936,13.4769699766,0.563381779717,17.824590123,-5.38988920016,91.6155001336,8.93817541232,-0.657315599659,0.335096586782,60.7401299991,-5.65329607432,-2.93191704494,-10.2173365255,-19.1779959396,-41.5036011824,36.4248442493,1.21456085785,1.68464430441,45.4931264165,-60.0207910628,17.620348226,1.58690023546,0.954274342668
1,2048.0,0.0,2004.43344531,1867.03550781,-14.1737077894,0.0,0.0,-13.9039185805,7.0821106262,1894.17760156,1905.7280625,15.5190704782,8.42554686498,10.6716539628,0.0,0.0,18.2290968093,0.123647699673,-9.51164457122,16.5728794092,1878.4878125,1974.87616406,9.0025233078,-8.97917545161,-0.838363771199,17.3597753131,15.2931144231,0.0,0.0,11.8768586874,2.67316712817,27.7790047824,-3.75655935936,0.548672118495,-5.93381202123,2048.0,0.0,-3.17846566535,-10.1787755837,28.8348091193,12.3021177865,4.47619574394,3.49603819326,4.76941267415,10.1076029173,15.3582200797,8.81168849356,1.74134001397,0.0,0.0,16.1174881354,6.49929521014,11.9207044786,9.15501353713,10.6304420733,16.5208131904,10.073112455,0.0,0.0,11.5182401764,13.0441230289,5.76836787862,0.0,0.0
2,2048.0,0.0,2174.63672656,2547.33397656,39.9541563541,0.0,0.0,40.2587821501,-19.5328221115,2496.42769531,2464.661375,-47.7018107586,-25.3566241427,-31.1424051674,0.0,0.0,-52.27707277,4.41265980135,-2.46508311887,-45.7642683108,2537.99959375,2242.54019531,-16.2221563764,-4.98434805294,-10.185677758,-42.742820583,-42.9038587231,0.0,0.0,-32.9207708431,-10.6454159174,-59.7006443608,-11.5105389772,-9.54736814167,19.3172344773,2048.0,0.0,11.6913154633,12.2258223001,-64.5687817629,-28.1822503292,-18.7510637621,-8.99272557961,-8.82712634289,-26.6697408611,-31.7072560917,-27.8504501887,-5.04734484324,0.0,0.0,-42.5407979659,-17.4647261732,-29.7694868656,-13.2802890413,-16.3414474043,-36.258957466,-25.5891821272,0.0,0.0,-33.1895162633,-19.8755050113,-13.2006548026,0.0,0.0
ukbench00478.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3758.28516406,-1.4281724804,3688.01959375,3397.292125,-8.97456224964,-0.657315599659,0.335096586782,-21.5694315994,29.5083609661,3287.90027344,3320.49779687,34.0544046563,67.0724116882,4.13704897491,1.21456085785,1.68464430441,22.4499442444,8.74466250166,141.052806978,26.8279783883,3360.67873437,3672.19489844,-4.92092518206,122.617767017,-39.4423607472,-11.8941879236,13.8629918004,1.58690023546,0.954274342668,17.4584212565,7.78026441162,-36.898351017,-30.5269483501,84.0148023562,-9.87648990992,3758.28516406,-1.4281724804,-7.74402379185,-2.20522458946,-8.23714213676,57.3247750869,23.6605277151,7.6238755463,-14.0781197298,17.2547037473,58.9028146252,-21.5839483598,9.66593305584,-0.657315599659,0.335096586782,23.750738984,6.51789964378,21.7330050829,-5.86177821118,-12.7803813785,30.5462945975,14.3876756249,1.21456085785,1.68464430441,12.3535685589,-2.03239030942,2.70139369405,1.58690023546,0.954274342668
1,2048.0,0.0,2048.90024219,2067.9946875,1.35452144548,0.0,0.0,0.189975143208,-0.729685263156,2085.5305625,2085.552375,-1.27904611984,-1.47423919222,0.614720368749,0.0,0.0,-1.04038057027,2.53724058003,-6.29608607525,-3.21668146953,2073.26526563,2055.06015625,-0.554387484098,-8.76621821849,14.4830877731,-0.846185846211,-0.0934690117133,0.0,0.0,-1.20479009542,-3.78336785007,-0.434660748104,10.8176700542,-4.68461844367,1.59784799686,2048.0,0.0,0.361526942896,3.03866353436,-0.853897729543,-16.7263731677,-2.52406559205,-0.158019252083,3.62884573044,-9.96432672582,-17.6356992693,-0.861609612876,-0.825258066091,0.0,0.0,-2.49228623864,-5.66571027852,-9.39494333002,1.34172029797,-0.76082662582,-1.63136723978,-1.7555784973,0.0,0.0,-2.39360170973,5.97097109089,0.483767531263,0.0,0.0
2,2048.0,0.0,2042.87227344,2025.65334375,-1.60088189318,0.0,0.0,-2.8357907349,2.56908883662,2030.273625,2025.28875,1.86486464038,-3.78149068697,0.223969527917,0.0,0.0,1.3432984862,-7.19768703023,-11.2804441412,2.41345149632,2024.79623437,2039.379875,1.08975351783,-7.17522576826,-16.012674802,4.24699381324,1.64373773887,0.0,0.0,2.62859878657,7.59982867263,4.76712609352,-11.7677633454,-5.24277543452,-1.80242016583,2048.0,0.0,-1.46124040257,-5.94996962279,6.00941327117,19.9898174945,1.44069301528,0.948189815023,-3.88181765883,11.8004223995,16.1711838216,7.77183272911,0.919387238627,0.0,0.0,2.16646469212,9.08657437708,11.4446272246,0.479624160135,3.90330579756,-0.424639221996,1.22372870878,0.0,0.0,1.60558812598,-5.99632778299,1.65809031251,0.0,0.0
ukbench00479.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3756.56751562,-2.8563449608,3663.56029687,3272.38478906,-17.9274600804,-1.31463119932,0.670193173565,-14.5783558528,73.8285102484,3136.74209375,3109.23052344,108.61491298,162.615878962,7.03538753176,2.4291217157,3.36928860882,27.4539290126,-59.0111690676,285.977001514,119.62131143,3268.82753906,3670.12172656,45.0070506468,298.576936128,-120.330623566,-6.43595886411,13.5529760067,3.17380047091,1.90854868534,13.776471508,-14.5617048104,-57.736572412,-125.657861999,173.240993588,-17.00803633,3754.84986719,-4.06709112748,-4.45406191595,-74.1449545061,-63.7231428196,58.0439438996,31.2935359952,3.93843783408,33.7852451213,36.666970584,59.4018655721,2.36353203747,15.7601709392,-1.58690023546,0.59156841079,25.8239871149,18.4509151832,26.3247861456,-46.0368378518,-33.7207832952,9.93766798549,12.231127103,1.21456085785,0.395273374958,8.11835205143,22.8431573124,-0.894200170775,-0.657315599659,-0.808994724515
1,2048.0,0.0,2057.06983594,2126.21296094,3.32779067527,0.0,0.0,2.63160788177,-14.5448403202,2142.04650781,2147.02064062,-25.0933603303,-26.1086598039,-1.77995901725,0.0,0.0,-3.92876814035,12.9665179935,-37.2010171692,-28.6575900464,2128.26626562,2063.19703125,-13.5765248165,-39.4494742258,33.907625805,0.20961849072,-2.92624768845,0.0,0.0,-1.76236865129,-0.836048251239,-3.12885359413,35.0189898552,-30.2794894902,2.11701898251,2048.0,0.0,1.43272020632,17.7167551726,-4.5807592625,-22.592433951,-2.87544251412,-0.810548492606,-3.73726573332,1.75255147476,-23.7004620643,-2.06533737387,-3.07447137812,0.0,0.0,-5.79219890683,-6.96822111069,3.36456114017,18.9611847327,17.2878433593,-0.467160033525,-2.19270137908,0.0,0.0,-1.93809409216,0.544867472451,-0.30073911333,0.0,0.0
2,2048.0,-3.920765995e-15,2048.18549219,2027.80889844,-0.312112803495,-1.08765173185e-14,-1.11653969041e-14,-0.427956048331,7.59342142731,2020.25269531,2020.27401562,20.2995588501,13.9539466043,0.941760315864,0.0,1.67101973491e-14,-0.535208017826,-12.4045029324,15.2314001378,19.8895973832,2026.64476562,2052.17040625,9.87433087143,15.4654470266,-32.8903605454,-0.621143588827,-0.50036615617,2.62582356217e-14,1.97110217261e-14,0.286599051831,3.48374336021,5.79231491654,-32.5561015137,16.670085448,0.184062819284,2048.0,0.0,0.851745283386,-14.1026173209,6.61548112246,21.398702756,0.894342243755,-1.0197374077,0.16011644984,-7.26531263476,22.9214964384,-0.838241943466,0.799253280413,0.0,0.0,-0.232174092185,8.85497798267,-9.37922095778,-18.4199095679,-19.1911146421,-2.24768223004,-1.14799220851,0.0,0.0,-0.134136743041,-4.28365840435,0.401929239541,0.0,0.0
ukbench00480.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3758.28516406,-1.4281724804,3311.16753125,1918.90685937,-258.16916945,-0.657315599659,0.335096586782,-161.06767893,0.730518673525,1753.2363125,1795.96454687,108.506424787,154.392443877,76.7388342344,1.21456085785,1.68464430441,170.978585419,34.5775359557,182.197129073,209.487415487,1646.07911719,2960.57144531,75.7529312246,62.3754768274,52.5795845172,5.50197576733,205.581250528,1.58690023546,0.954274342668,165.915855588,114.136348153,201.857585,139.244184167,-50.8368902535,-130.541966205,3749.89273437,-8.66269456295,-110.658967846,106.978730054,227.331780753,180.946349774,113.100430158,91.0163446702,-15.6751300395,202.341926983,168.275108549,287.219322275,86.6908448612,-4.79854403415,0.209109329832,219.563444888,50.361340768,203.850329916,-29.2906916782,2.10320462878,76.8056054388,163.123092245,4.71978308481,7.27689716165,162.425826184,19.2267646366,82.3859653868,7.09627841666,4.3274875303
1,2048.0,0.0,2069.1259375,2093.47807812,19.6769551428,0.0,0.0,7.04591509157,20.0785694702,2145.48190625,2141.63902344,1.69721305445,-15.8772178784,-2.29542076645,0.0,0.0,-10.3575344027,5.0767075654,-19.4933404351,-14.0889211956,2149.83042969,2101.957,-7.15721853224,18.8675424954,7.12502837881,13.6497351875,-12.3921400143,0.0,0.0,-10.0955021871,-8.29707397961,-9.95372118789,-16.8752945924,34.5413300762,10.2603934928,2048.87842969,0.730387591701,16.3015332194,-14.4562430248,-15.5440134873,-11.3282573326,-16.7027439088,-5.89581392448,11.3702692539,-30.8701269184,-10.3539707719,-35.3897607965,-7.25814201878,0.336160487904,-0.171373130603,-19.4727816277,-2.09377162247,-27.3291948534,10.5890831966,1.02372329355,-2.47433564665,-11.3200588588,-0.621143588827,-0.861550907369,-12.5846627922,4.38562468204,-6.42240669621,-0.811563209032,-0.488029386176
2,2048.0,0.0,2034.6018125,1952.60082813,-4.95578802104,0.0,0.0,-5.03545045125,19.2815969789,1970.71096875,1979.63811719,21.3627528637,-0.749321913342,3.67728000356,0.0,0.0,2.8584681144,8.96805696965,-4.12798554194,10.4099870024,1979.96646094,2020.9605625,5.28974101782,11.2965062242,8.31920177392,1.30259012784,5.34252441865,0.0,0.0,4.52373234631,3.89918826495,5.14101985262,-5.55089150299,10.9941738726,-3.57750389994,2047.85714844,-0.118776733289,-2.20166742137,1.62597833807,6.05012162954,10.5857274067,-2.25814406352,3.25167246745,6.02173305533,-3.39454340699,9.07142367036,2.2328056713,1.20498819856,-0.0546669262562,0.0278689573286,5.51491361171,1.68179981237,2.30677378718,2.93282962902,-1.13354163517,3.68852108003,4.97399535415,0.101011308547,0.140106709783,3.13127327748,3.34819148794,1.61389137176,0.131977634781,0.0793640758653
ukbench00481.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3756.56751562,2331.78160937,3.11281678481,0.0,0.0,-2.24421583512,565.620601244,1607.92507812,1654.74130469,419.554295416,179.3131755,1.09307589362,0.0,0.0,0.0,9.32826981081,439.203881928,441.177862675,2231.92613281,3727.95492969,552.496109161,470.846329597,197.158642594,38.1736457183,-0.73036996174,0.0,0.0,0.929584635797,-68.9047674441,125.292880325,168.182788255,211.612011523,28.9356568751,3760.0028125,0.0,-20.9630476665,-21.8080045249,132.057986348,-76.1015874969,-1.10420724014,-0.619177755885,-47.2660147901,-46.1214903633,-95.5091543954,82.7832503006,11.3921537093,0.0,0.0,-3.50522222696,-69.5811068737,-86.7986671573,-79.3802610714,-87.0343382969,-2.06350804783,-0.985920949514,0.0,0.0,2.25989105473,-44.3678032245,-1.53330011477,0.0,0.0
1,2048.0,0.0,2048.0,2139.70766406,0.0,0.0,0.0,0.0,-41.5150349342,2203.58021094,2200.35203125,-38.7095557238,-7.02558441484,0.0,0.0,0.0,0.0,0.0450048114002,-32.4694759774,-40.7031274068,2169.58517969,2050.63528906,-50.1184428415,-34.3922796757,-7.85369252341,-3.10571794413,0.0,0.0,0.0,0.0,4.21640778153,-6.42105437899,-9.30516794325,-15.3058251934,-2.45348940644,2048.0,0.0,1.95928690597,4.08491913981,-3.31533643485,5.0491779452,0.893129420799,0.0,4.24754228501,3.35613539349,8.03267475266,-6.42105437899,-1.2894020528,0.0,0.0,0.621143588827,7.30630353133,0.337203045292,3.42522077942,5.17114388169,-2.84572386351,-0.114507864982,0.0,0.0,-0.139242233224,3.4717835813,0.14528312497,0.0,0.0
2,2048.0,0.0,2048.0,2019.80282031,0.0,0.0,0.0,0.0,13.6920206419,2000.28333594,2002.46875,13.3977575169,1.14251114849,0.0,0.0,0.0,0.0,0.477486157044,9.75078144553,12.1225037959,2012.45342969,2047.57144531,15.2530879712,10.5127832185,1.30073800448,0.505056542734,0.0,0.0,0.0,0.0,-1.77383268175,1.6312566743,2.58323666358,3.89150475489,0.398990152854,2048.0,0.0,-0.318622195818,-0.640737055439,1.12620013156,-1.21895523855,-0.145242055331,0.0,-0.507246577381,-0.491269055878,-3.70795794954,1.6312566743,0.209684509249,0.0,0.0,-0.101011308547,-1.58601241037,1.08441068939,-1.18778824568,-0.695447156796,-0.753561088146,0.0186214419482,0.0,0.0,0.0226437822685,-1.19536035884,-0.023626161208,0.0,0.0
ukbench00482.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3756.56751562,2672.41875781,3.11281678481,0.0,0.0,-2.24421583512,401.587227806,2652.46314063,2323.83921875,143.348563594,138.554332422,1.09307589362,0.0,0.0,0.0,25.1181473947,256.666701999,273.925371027,2631.92348437,3746.261625,402.749737005,295.094572331,165.452728402,47.4796073761,-0.73036996174,0.0,0.0,0.929584635797,-36.7349151448,100.405306987,183.826433169,189.172692123,12.4903126495,3760.0028125,0.0,-9.52140141274,-7.40721936242,87.394928912,-71.6821949973,-20.5025353908,-0.619177755885,-57.2055170334,-73.3701743516,-90.6393430307,31.6903162241,6.54929399121,0.0,0.0,-4.8582434314,-37.9611680048,-60.7863097532,-61.8828213843,-59.9331223942,-6.76045546117,4.37609833838,0.0,0.0,-3.94389359795,-26.5880550698,2.48447765843,0.0,0.0
1,2048.0,0.0,2048.0,2067.01810156,0.0,0.0,0.0,0.0,-11.160490734,2061.68208594,2071.91589062,-8.1292972593,-3.04890351291,0.0,0.0,0.0,0.0,2.72770126866,-9.20334586868,-13.9009351897,2067.58917969,2048.0,-9.3491811498,-10.09464005,-1.5554105815,0.636567355491,0.0,0.0,0.0,0.0,2.65998570065,0.232754140717,0.839477627716,-3.64886769639,2.78755942532e-14,2048.0,0.0,0.0,1.4491255161,0.0308475333291,2.58534281652,-0.300286903225,0.0,0.885733030473,2.24896658938,3.31553717864,0.636567355491,2.36317877211e-14,0.0,0.0,0.0,1.21942277334,0.584495235206,0.851293325996,-0.429817106405,0.402005237295,1.57902557311e-14,0.0,0.0,0.0,1.3312958197,5.54480044503e-15,0.0,0.0
2,2048.0,0.0,2048.0,2048.22813281,0.0,0.0,0.0,0.0,5.19936538323,2064.03986719,2065.69651562,17.2176002245,2.21597757709,0.0,0.0,0.0,0.0,-2.36697054177,10.8099771387,20.6243920571,2051.45614844,2048.0,4.80992874244,7.96391271021,0.997923617384,-3.62585022441,0.0,0.0,0.0,0.0,-2.8373742998,-5.90840196263,-3.92412713061,0.77949572006,0.0,2048.0,0.0,0.0,-0.584253444077,-7.04967783173,-7.98160285051,-1.93452836042,0.0,-2.11298926288,-5.49427953389,-6.60020366876,-3.62585022441,0.0,0.0,0.0,0.0,-4.95995232565,-0.172141340842,-2.1156825848,0.729903619972,-2.68416004475,0.0,0.0,0.0,0.0,-1.70845971736,0.0,0.0,0.0
ukbench00483.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3760.0028125,3554.89495312,0.0,0.0,0.0,0.0,104.508931263,2721.53130469,2745.52335156,224.751479561,-1.04024665328,0.0,0.0,0.0,0.0,-10.1968353049,66.3834086586,198.258443305,3525.71035937,3760.0028125,114.123508219,121.527266939,74.2387532504,17.0305784365,0.0,0.0,0.0,0.0,-27.284406872,139.921091094,80.7183352192,-8.17864323544,0.0,3760.0028125,0.0,0.0,3.1668512308,102.893963779,50.6023076233,24.1231743354,0.0,-17.907790405,85.3207687298,25.339714589,13.3735326497,0.0,0.0,0.0,0.0,-21.9859076649,89.955268072,7.77947740687,-22.7524423955,21.5493344603,0.0,0.0,0.0,0.0,-11.3816857049,0.0,0.0,0.0
